id,a_name,b_name,a_score,b_score,season,pday,dt,a_sn,b_sn,uur
2933540,KSC Lokeren (- 2020),KAA Gent,0,3,2017,15,2017-11-19,282,7,20:00:00
2958568,KAA Gent,Royal Excel Moeskroen (-2022),3,1,2017,16,2017-11-24,7,216,20:30:00
2958569,R Antwerp FC,KV Mechelen,0,0,2017,16,2017-11-25,1,25,18:00:00
2958570,KV Oostende,KAS Eupen,1,0,2017,16,2017-11-25,31,4276,20:00:00
2958571,Sint-Truidense VV,KSC Lokeren (- 2020),0,0,2017,16,2017-11-25,373,282,20:00:00
2958572,KVRS Waasland - SK Beveren,R Charleroi SC,0,2,2017,16,2017-11-25,4068,246,20:30:00
2958573,KRC Genk,Standard Luik,0,2,2017,16,2017-11-26,322,16,14:30:00
2958574,RSC Anderlecht,KV Kortrijk,4,0,2017,16,2017-11-26,35,19,18:00:00
2958575,Club Brugge,SV Zulte Waregem,3,2,2017,16,2017-11-26,3,5381,20:00:00
2958576,R Charleroi SC,KV Oostende,1,1,2017,17,2017-12-01,246,31,20:30:00
2958577,KSC Lokeren (- 2020),RSC Anderlecht,1,2,2017,17,2017-12-02,282,35,18:00:00
2958578,KV Kortrijk,KVRS Waasland - SK Beveren,4,1,2017,17,2017-12-02,19,4068,20:00:00
2958579,Royal Excel Moeskroen (-2022),Sint-Truidense VV,1,1,2017,17,2017-12-02,216,373,20:00:00
2958580,KV Mechelen,KRC Genk,3,2,2017,17,2017-12-02,25,322,20:30:00
2958581,Standard Luik,R Antwerp FC,1,1,2017,17,2017-12-03,16,1,14:30:00
2958582,KAS Eupen,Club Brugge,2,2,2017,17,2017-12-03,4276,3,18:00:00
2958583,SV Zulte Waregem,KAA Gent,0,1,2017,17,2017-12-03,5381,7,20:00:00
2958584,KVRS Waasland - SK Beveren,Standard Luik,3,1,2017,18,2017-12-08,4068,16,20:30:00
2958585,KV Oostende,KV Mechelen,0,1,2017,18,2017-12-09,31,25,18:00:00
2958587,R Antwerp FC,Royal Excel Moeskroen (-2022),1,0,2017,18,2017-12-09,1,216,20:00:00
2958586,KRC Genk,KAS Eupen,1,1,2017,18,2017-12-09,322,4276,20:00:00
2958588,KAA Gent,KV Kortrijk,2,1,2017,18,2017-12-09,7,19,20:30:00
2958589,Club Brugge,KSC Lokeren (- 2020),3,1,2017,18,2017-12-10,3,282,14:30:00
2958590,RSC Anderlecht,R Charleroi SC,1,3,2017,18,2017-12-10,35,246,18:00:00
2958591,Sint-Truidense VV,SV Zulte Waregem,1,1,2017,18,2017-12-10,373,5381,20:00:00
2958601,Royal Excel Moeskroen (-2022),KV Oostende,1,0,2017,19,2017-12-15,216,31,20:30:00
2958602,Standard Luik,KAA Gent,0,0,2017,19,2017-12-16,16,7,18:00:00
2958604,KV Kortrijk,KV Mechelen,2,0,2017,19,2017-12-16,19,25,20:00:00
2958603,KAS Eupen,Sint-Truidense VV,0,0,2017,19,2017-12-16,4276,373,20:00:00
2958605,KSC Lokeren (- 2020),KVRS Waasland - SK Beveren,1,1,2017,19,2017-12-16,282,4068,20:30:00
2958606,Club Brugge,RSC Anderlecht,5,0,2017,19,2017-12-17,3,35,14:30:00
2958607,R Charleroi SC,KRC Genk,1,1,2017,19,2017-12-17,246,322,18:00:00
2958608,SV Zulte Waregem,R Antwerp FC,1,2,2017,19,2017-12-17,5381,1,20:00:00
2958612,KV Mechelen,Club Brugge,0,3,2017,20,2017-12-20,25,3,20:30:00
2958613,KAA Gent,R Charleroi SC,1,0,2017,20,2017-12-21,7,246,20:30:00
2958614,R Antwerp FC,KSC Lokeren (- 2020),1,2,2017,20,2017-12-21,1,282,20:30:00
2958615,RSC Anderlecht,KAS Eupen,1,0,2017,20,2017-12-22,35,4276,20:30:00
2958616,KVRS Waasland - SK Beveren,KV Oostende,1,3,2017,20,2017-12-22,4068,31,20:30:00
2958617,Royal Excel Moeskroen (-2022),SV Zulte Waregem,2,1,2017,20,2017-12-23,216,5381,18:00:00
2958618,KRC Genk,KV Kortrijk,2,3,2017,20,2017-12-23,322,19,20:00:00
2958619,Standard Luik,Sint-Truidense VV,1,1,2017,20,2017-12-23,16,373,20:30:00
2958620,Club Brugge,Royal Excel Moeskroen (-2022),4,2,2017,21,2017-12-26,3,216,14:30:00
2958622,KSC Lokeren (- 2020),KV Mechelen,2,0,2017,21,2017-12-26,282,25,14:30:00
2958621,KAS Eupen,KVRS Waasland - SK Beveren,1,0,2017,21,2017-12-26,4276,4068,14:30:00
2958623,SV Zulte Waregem,R Charleroi SC,0,4,2017,21,2017-12-26,5381,246,18:00:00
2958624,RSC Anderlecht,KAA Gent,1,0,2017,21,2017-12-26,35,7,20:30:00
2958626,KV Kortrijk,Standard Luik,2,1,2017,21,2017-12-27,19,16,20:30:00
2958627,Sint-Truidense VV,R Antwerp FC,0,3,2017,21,2017-12-27,373,1,20:30:00
2958625,KV Oostende,KRC Genk,1,2,2017,21,2018-01-16,31,322,20:30:00
2958628,R Charleroi SC,Royal Excel Moeskroen (-2022),2,0,2017,22,2018-01-19,246,216,20:30:00
2958629,Standard Luik,KAS Eupen,3,2,2017,22,2018-01-20,16,4276,18:00:00
2958630,KV Oostende,KV Kortrijk,2,1,2017,22,2018-01-20,31,19,20:00:00
2958631,KVRS Waasland - SK Beveren,Sint-Truidense VV,3,1,2017,22,2018-01-20,4068,373,20:00:00
2958632,KV Mechelen,SV Zulte Waregem,0,2,2017,22,2018-01-20,25,5381,20:30:00
2958633,R Antwerp FC,Club Brugge,2,2,2017,22,2018-01-21,1,3,14:30:00
2958634,KRC Genk,RSC Anderlecht,0,1,2017,22,2018-01-21,322,35,18:00:00
2958635,KAA Gent,KSC Lokeren (- 2020),3,0,2017,22,2018-01-21,7,282,20:00:00
2958638,SV Zulte Waregem,Standard Luik,2,1,2017,23,2018-01-23,5381,16,20:30:00
2958637,Sint-Truidense VV,KV Mechelen,2,0,2017,23,2018-01-23,373,25,20:30:00
2958636,Royal Excel Moeskroen (-2022),KV Kortrijk,0,3,2017,23,2018-01-23,216,19,20:30:00
2958642,KSC Lokeren (- 2020),KRC Genk,1,2,2017,23,2018-01-24,282,322,20:30:00
2958641,RSC Anderlecht,KVRS Waasland - SK Beveren,2,2,2017,23,2018-01-24,35,4068,20:30:00
2958639,KAS Eupen,R Charleroi SC,1,0,2017,23,2018-01-24,4276,246,20:30:00
2958640,R Antwerp FC,KAA Gent,1,1,2017,23,2018-01-24,1,7,20:30:00
2958643,Club Brugge,KV Oostende,3,2,2017,23,2018-01-25,3,31,20:30:00
2958644,KV Mechelen,Royal Excel Moeskroen (-2022),0,2,2017,24,2018-01-26,25,216,20:30:00
2958645,R Charleroi SC,R Antwerp FC,1,1,2017,24,2018-01-27,246,1,18:00:00
2958646,KV Kortrijk,KAS Eupen,0,0,2017,24,2018-01-27,19,4276,20:00:00
2958647,KVRS Waasland - SK Beveren,SV Zulte Waregem,2,2,2017,24,2018-01-27,4068,5381,20:00:00
2958648,KRC Genk,Sint-Truidense VV,1,1,2017,24,2018-01-27,322,373,20:30:00
2958649,KAA Gent,Club Brugge,2,0,2017,24,2018-01-28,7,3,14:30:00
2958650,Standard Luik,RSC Anderlecht,3,3,2017,24,2018-01-28,16,35,18:00:00
2958651,KV Oostende,KSC Lokeren (- 2020),2,3,2017,24,2018-01-28,31,282,20:00:00
2987580,R Antwerp FC,KVRS Waasland - SK Beveren,1,2,2017,25,2018-02-02,1,4068,20:30:00
2987581,KSC Lokeren (- 2020),Standard Luik,0,3,2017,25,2018-02-03,282,16,18:00:00
2987582,KAS Eupen,KAA Gent,1,1,2017,25,2018-02-03,4276,7,20:00:00
2987583,Sint-Truidense VV,KV Kortrijk,0,2,2017,25,2018-02-03,373,19,20:00:00
2987584,Royal Excel Moeskroen (-2022),KRC Genk,0,1,2017,25,2018-02-03,216,322,20:30:00
2987585,RSC Anderlecht,KV Mechelen,2,2,2017,25,2018-02-04,35,25,14:30:00
2987586,Club Brugge,R Charleroi SC,3,3,2017,25,2018-02-04,3,246,18:00:00
2987587,SV Zulte Waregem,KV Oostende,1,1,2017,25,2018-02-04,5381,31,20:00:00
2987588,KRC Genk,SV Zulte Waregem,3,1,2017,26,2018-02-09,322,5381,20:30:00
2987589,KV Oostende,RSC Anderlecht,2,0,2017,26,2018-02-10,31,35,18:00:00
2987590,KV Kortrijk,R Antwerp FC,4,0,2017,26,2018-02-10,19,1,20:00:00
2987591,KV Mechelen,KAS Eupen,1,0,2017,26,2018-02-10,25,4276,20:00:00
2987592,KAA Gent,Sint-Truidense VV,3,0,2017,26,2018-02-10,7,373,20:30:00
2987593,KVRS Waasland - SK Beveren,Club Brugge,1,1,2017,26,2018-02-11,4068,3,14:30:00
2987594,Standard Luik,Royal Excel Moeskroen (-2022),4,3,2017,26,2018-02-11,16,216,18:00:00
2987595,R Charleroi SC,KSC Lokeren (- 2020),1,1,2017,26,2018-02-11,246,282,20:00:00
2987596,Sint-Truidense VV,RSC Anderlecht,1,0,2017,27,2018-02-16,373,35,20:30:00
2987597,R Antwerp FC,KV Oostende,0,0,2017,27,2018-02-17,1,31,18:00:00
2987599,KSC Lokeren (- 2020),KV Kortrijk,0,1,2017,27,2018-02-17,282,19,20:00:00
2987598,SV Zulte Waregem,KAS Eupen,3,2,2017,27,2018-02-17,5381,4276,20:00:00
2987600,Club Brugge,KRC Genk,2,2,2017,27,2018-02-17,3,322,20:30:00
2987601,KAA Gent,KV Mechelen,2,2,2017,27,2018-02-18,7,25,14:30:00
2987602,R Charleroi SC,Standard Luik,1,1,2017,27,2018-02-18,246,16,18:00:00
2987603,Royal Excel Moeskroen (-2022),KVRS Waasland - SK Beveren,2,2,2017,27,2018-02-18,216,4068,20:00:00
2987604,KRC Genk,R Antwerp FC,4,0,2017,28,2018-02-23,322,1,20:30:00
2987605,KV Mechelen,R Charleroi SC,1,1,2017,28,2018-02-24,25,246,18:00:00
2987606,KAS Eupen,KSC Lokeren (- 2020),3,2,2017,28,2018-02-24,4276,282,20:00:00
2987607,KV Oostende,Sint-Truidense VV,2,0,2017,28,2018-02-24,31,373,20:00:00
2987608,KVRS Waasland - SK Beveren,KAA Gent,1,2,2017,28,2018-02-24,4068,7,20:30:00
2987609,RSC Anderlecht,Royal Excel Moeskroen (-2022),5,3,2017,28,2018-02-25,35,216,14:30:00
2987610,Standard Luik,Club Brugge,1,1,2017,28,2018-02-25,16,3,18:00:00
2987611,KV Kortrijk,SV Zulte Waregem,0,1,2017,28,2018-02-25,19,5381,20:00:00
2987614,KAA Gent,KV Oostende,2,3,2017,29,2018-03-03,7,31,20:00:00
2987615,Royal Excel Moeskroen (-2022),KSC Lokeren (- 2020),1,2,2017,29,2018-03-03,216,282,20:00:00
2987618,R Antwerp FC,KAS Eupen,2,0,2017,29,2018-03-03,1,4276,20:00:00
2987617,R Charleroi SC,Sint-Truidense VV,0,0,2017,29,2018-03-03,246,373,20:00:00
2987619,KVRS Waasland - SK Beveren,KRC Genk,0,1,2017,29,2018-03-03,4068,322,20:00:00
2987612,Club Brugge,KV Kortrijk,2,1,2017,29,2018-03-03,3,19,20:00:00
2987613,Standard Luik,KV Mechelen,3,2,2017,29,2018-03-03,16,25,20:00:00
2987616,SV Zulte Waregem,RSC Anderlecht,2,3,2017,29,2018-03-03,5381,35,20:00:00
2987632,KV Kortrijk,R Charleroi SC,2,0,2017,30,2018-03-11,19,246,14:30:00
2987631,KRC Genk,KAA Gent,1,2,2017,30,2018-03-11,322,7,14:30:00
2987633,KAS Eupen,Royal Excel Moeskroen (-2022),4,0,2017,30,2018-03-11,4276,216,14:30:00
2987634,KV Oostende,Standard Luik,2,3,2017,30,2018-03-11,31,16,14:30:00
2987635,KV Mechelen,KVRS Waasland - SK Beveren,2,0,2017,30,2018-03-11,25,4068,14:30:00
2987636,KSC Lokeren (- 2020),SV Zulte Waregem,0,2,2017,30,2018-03-11,282,5381,14:30:00
2987630,RSC Anderlecht,R Antwerp FC,2,1,2017,30,2018-03-11,35,1,14:30:00
2987637,Sint-Truidense VV,Club Brugge,0,1,2017,30,2018-03-11,373,3,14:30:00
3059297,Standard Luik,KAA Gent,3,2,2018,1,2018-07-27,16,7,20:30:00
3059298,KV Kortrijk,RSC Anderlecht,1,4,2018,1,2018-07-28,19,35,18:00:00
3059300,Sint-Truidense VV,Cercle Brugge,0,0,2018,1,2018-07-28,373,12,20:00:00
3059299,SV Zulte Waregem,KVRS Waasland - SK Beveren,2,2,2018,1,2018-07-28,5381,4068,20:00:00
3059301,KV Oostende,Royal Excel Moeskroen (-2022),2,1,2018,1,2018-07-28,31,216,20:30:00
3059302,Club Brugge,KAS Eupen,5,2,2018,1,2018-07-29,3,4276,14:30:00
3059303,R Charleroi SC,R Antwerp FC,0,1,2018,1,2018-07-29,246,1,18:00:00
3059304,KSC Lokeren (- 2020),KRC Genk,0,4,2018,1,2018-07-29,282,322,20:00:00
3059305,KVRS Waasland - SK Beveren,Standard Luik,0,0,2018,2,2018-08-03,4068,16,20:30:00
3059306,KAS Eupen,R Charleroi SC,1,4,2018,2,2018-08-04,4276,246,18:00:00
3059307,Cercle Brugge,KSC Lokeren (- 2020),3,2,2018,2,2018-08-04,12,282,20:00:00
3059308,R Antwerp FC,KV Kortrijk,0,0,2018,2,2018-08-04,1,19,20:00:00
3059309,KAA Gent,SV Zulte Waregem,1,1,2018,2,2018-08-04,7,5381,20:30:00
3059310,RSC Anderlecht,KV Oostende,5,2,2018,2,2018-08-05,35,31,14:30:00
3059311,KRC Genk,Sint-Truidense VV,1,1,2018,2,2018-08-05,322,373,18:00:00
3059312,Royal Excel Moeskroen (-2022),Club Brugge,0,1,2018,2,2018-08-05,216,3,20:00:00
3084087,Club Brugge,KV Kortrijk,3,0,2018,3,2018-08-10,3,19,20:30:00
3084088,Standard Luik,Cercle Brugge,0,0,2018,3,2018-08-11,16,12,18:00:00
3084090,Sint-Truidense VV,KSC Lokeren (- 2020),1,1,2018,3,2018-08-11,373,282,20:00:00
3084089,SV Zulte Waregem,KAS Eupen,4,0,2018,3,2018-08-11,5381,4276,20:00:00
3084091,Royal Excel Moeskroen (-2022),R Antwerp FC,0,1,2018,3,2018-08-11,216,1,20:30:00
3084092,KV Oostende,KRC Genk,0,2,2018,3,2018-08-12,31,322,14:30:00
3084093,R Charleroi SC,RSC Anderlecht,1,2,2018,3,2018-08-12,246,35,18:00:00
3084094,KAA Gent,KVRS Waasland - SK Beveren,4,1,2018,3,2018-08-12,7,4068,20:00:00
3084096,RSC Anderlecht,Royal Excel Moeskroen (-2022),2,0,2018,4,2018-08-17,35,216,20:30:00
3084097,KSC Lokeren (- 2020),Standard Luik,0,3,2018,4,2018-08-18,282,16,18:00:00
3084098,Cercle Brugge,SV Zulte Waregem,3,1,2018,4,2018-08-18,12,5381,20:00:00
3084099,KVRS Waasland - SK Beveren,Sint-Truidense VV,2,2,2018,4,2018-08-18,4068,373,20:00:00
3084100,KV Kortrijk,KV Oostende,1,2,2018,4,2018-08-18,19,31,20:30:00
3084101,R Antwerp FC,Club Brugge,1,1,2018,4,2018-08-19,1,3,14:30:00
3084102,KRC Genk,R Charleroi SC,3,1,2018,4,2018-08-19,322,246,18:00:00
3084103,KAS Eupen,KAA Gent,2,3,2018,4,2018-08-19,4276,7,20:00:00
3084104,KV Oostende,SV Zulte Waregem,3,1,2018,5,2018-08-24,31,5381,20:30:00
3084105,Standard Luik,Sint-Truidense VV,3,2,2018,5,2018-08-25,16,373,18:00:00
3084107,R Antwerp FC,Cercle Brugge,1,0,2018,5,2018-08-25,1,12,20:00:00
3084106,Royal Excel Moeskroen (-2022),KAS Eupen,0,1,2018,5,2018-08-25,216,4276,20:00:00
3084108,R Charleroi SC,KV Kortrijk,0,2,2018,5,2018-08-25,246,19,20:30:00
3084109,Club Brugge,RSC Anderlecht,2,1,2018,5,2018-08-26,3,35,14:30:00
3084110,KAA Gent,KSC Lokeren (- 2020),2,1,2018,5,2018-08-26,7,282,18:00:00
3084111,KRC Genk,KVRS Waasland - SK Beveren,3,2,2018,5,2018-08-26,322,4068,20:00:00
3084112,SV Zulte Waregem,Club Brugge,2,5,2018,6,2018-08-31,5381,3,20:30:00
3084113,KAS Eupen,Standard Luik,2,1,2018,6,2018-09-01,4276,16,18:00:00
3084114,KSC Lokeren (- 2020),KVRS Waasland - SK Beveren,1,0,2018,6,2018-09-01,282,4068,20:00:00
3084115,Sint-Truidense VV,KV Oostende,1,0,2018,6,2018-09-01,373,31,20:00:00
3084116,R Charleroi SC,Royal Excel Moeskroen (-2022),3,1,2018,6,2018-09-01,246,216,20:30:00
3084117,RSC Anderlecht,R Antwerp FC,1,1,2018,6,2018-09-02,35,1,14:30:00
3084118,Cercle Brugge,KAA Gent,0,3,2018,6,2018-09-02,12,7,18:00:00
3084119,KV Kortrijk,KRC Genk,3,3,2018,6,2018-09-02,19,322,20:00:00
3099213,Club Brugge,KSC Lokeren (- 2020),2,1,2018,7,2018-09-14,3,282,20:30:00
3099214,Standard Luik,R Charleroi SC,0,0,2018,7,2018-09-15,16,246,18:00:00
3099216,KVRS Waasland - SK Beveren,KAS Eupen,0,0,2018,7,2018-09-15,4068,4276,20:00:00
3099215,KV Oostende,Cercle Brugge,1,1,2018,7,2018-09-15,31,12,20:00:00
3099217,KRC Genk,RSC Anderlecht,1,0,2018,7,2018-09-15,322,35,20:30:00
3099218,Royal Excel Moeskroen (-2022),KV Kortrijk,1,0,2018,7,2018-09-16,216,19,14:30:00
3099219,R Antwerp FC,SV Zulte Waregem,5,1,2018,7,2018-09-16,1,5381,18:00:00
3099220,KAA Gent,Sint-Truidense VV,1,2,2018,7,2018-09-16,7,373,20:00:00
3099221,SV Zulte Waregem,KV Kortrijk,0,2,2018,8,2018-09-21,5381,19,20:30:00
3099222,KVRS Waasland - SK Beveren,R Charleroi SC,1,1,2018,8,2018-09-22,4068,246,18:00:00
3099224,KSC Lokeren (- 2020),Royal Excel Moeskroen (-2022),0,0,2018,8,2018-09-22,282,216,20:00:00
3099223,KAS Eupen,KV Oostende,1,2,2018,8,2018-09-22,4276,31,20:00:00
3099225,Sint-Truidense VV,R Antwerp FC,2,0,2018,8,2018-09-22,373,1,20:30:00
3099226,KAA Gent,Club Brugge,0,4,2018,8,2018-09-23,7,3,14:30:00
3099227,RSC Anderlecht,Standard Luik,2,1,2018,8,2018-09-23,35,16,18:00:00
3099228,Cercle Brugge,KRC Genk,2,5,2018,8,2018-09-23,12,322,20:00:00
3099229,KV Kortrijk,KAS Eupen,1,3,2018,9,2018-09-28,19,4276,20:30:00
3099230,KRC Genk,SV Zulte Waregem,4,0,2018,9,2018-09-29,322,5381,18:00:00
3099231,Royal Excel Moeskroen (-2022),KVRS Waasland - SK Beveren,0,3,2018,9,2018-09-29,216,4068,20:00:00
3099232,R Charleroi SC,KSC Lokeren (- 2020),2,1,2018,9,2018-09-29,246,282,20:00:00
3099233,Club Brugge,Cercle Brugge,4,0,2018,9,2018-09-29,3,12,20:30:00
3099234,RSC Anderlecht,Sint-Truidense VV,0,0,2018,9,2018-09-30,35,373,14:30:00
3099235,KV Oostende,Standard Luik,1,3,2018,9,2018-09-30,31,16,18:00:00
3099236,R Antwerp FC,KAA Gent,2,2,2018,9,2018-09-30,1,7,20:00:00
3099237,Cercle Brugge,R Charleroi SC,2,1,2018,10,2018-10-05,12,246,20:30:00
3099238,KAS Eupen,R Antwerp FC,1,2,2018,10,2018-10-06,4276,1,18:00:00
3099240,Sint-Truidense VV,Royal Excel Moeskroen (-2022),3,1,2018,10,2018-10-06,373,216,20:00:00
3099239,KSC Lokeren (- 2020),KV Kortrijk,1,3,2018,10,2018-10-06,282,19,20:00:00
3099241,KVRS Waasland - SK Beveren,KV Oostende,1,1,2018,10,2018-10-06,4068,31,20:30:00
3099242,SV Zulte Waregem,RSC Anderlecht,1,2,2018,10,2018-10-07,5381,35,14:30:00
3099243,Standard Luik,Club Brugge,3,1,2018,10,2018-10-07,16,3,18:00:00
3099244,KAA Gent,KRC Genk,1,5,2018,10,2018-10-07,7,322,20:00:00
3099245,Club Brugge,KVRS Waasland - SK Beveren,1,1,2018,11,2018-10-19,3,4068,20:30:00
3099246,Royal Excel Moeskroen (-2022),Standard Luik,0,0,2018,11,2018-10-20,216,16,18:00:00
3099248,R Antwerp FC,KSC Lokeren (- 2020),2,1,2018,11,2018-10-20,1,282,20:00:00
3099247,KV Kortrijk,Sint-Truidense VV,3,1,2018,11,2018-10-20,19,373,20:00:00
3099249,KRC Genk,KAS Eupen,2,1,2018,11,2018-10-20,322,4276,20:30:00
3099250,RSC Anderlecht,Cercle Brugge,4,2,2018,11,2018-10-21,35,12,14:30:00
3099251,KV Oostende,KAA Gent,0,4,2018,11,2018-10-21,31,7,18:00:00
3099252,R Charleroi SC,SV Zulte Waregem,3,2,2018,11,2018-10-21,246,5381,20:00:00
3099253,KAA Gent,R Charleroi SC,2,1,2018,12,2018-10-26,7,246,20:30:00
3099254,SV Zulte Waregem,Royal Excel Moeskroen (-2022),2,2,2018,12,2018-10-27,5381,216,18:00:00
3099256,KSC Lokeren (- 2020),KV Oostende,0,0,2018,12,2018-10-27,282,31,20:00:00
3099255,Cercle Brugge,KV Kortrijk,1,1,2018,12,2018-10-27,12,19,20:00:00
3099257,Sint-Truidense VV,Club Brugge,2,2,2018,12,2018-10-27,373,3,20:30:00
3099258,Standard Luik,KRC Genk,1,1,2018,12,2018-10-28,16,322,14:30:00
3099259,KAS Eupen,RSC Anderlecht,2,1,2018,12,2018-10-28,4276,35,18:00:00
3099260,KVRS Waasland - SK Beveren,R Antwerp FC,0,1,2018,12,2018-10-28,4068,1,20:00:00
3099262,Royal Excel Moeskroen (-2022),KAA Gent,3,1,2018,13,2018-10-30,216,7,20:30:00
3099261,Club Brugge,KV Oostende,4,0,2018,13,2018-10-30,3,31,20:30:00
3099263,R Charleroi SC,Sint-Truidense VV,1,0,2018,13,2018-10-30,246,373,20:30:00
3099266,R Antwerp FC,KRC Genk,2,4,2018,13,2018-10-31,1,322,20:30:00
3099265,KAS Eupen,Cercle Brugge,2,0,2018,13,2018-10-31,4276,12,20:30:00
3099264,KV Kortrijk,KVRS Waasland - SK Beveren,2,2,2018,13,2018-10-31,19,4068,20:30:00
3099267,RSC Anderlecht,KSC Lokeren (- 2020),1,1,2018,13,2018-11-01,35,282,14:30:00
